grid_cell,naive_trend,corrected_trend,trend_diff,direction_flipped
783,3.1999999999999993,2.3878667951924304,-0.8121332048075689,FALSE
784,5.199999999999999,2.291498188107954,-2.9085018118920454,FALSE
787,0.5999999999999998,2.6133535444720613,2.0133535444720616,FALSE
788,1.1999999999999995,2.5334413968861527,1.3334413968861532,FALSE
804,14.799999999999997,1.9590859293349738,-12.840914070665024,FALSE
805,12.599999999999996,2.285455931729547,-10.314544068270449,FALSE
806,4.699999999999999,2.2993077897864893,-2.40069221021351,FALSE
807,9.499999999999998,2.1306138956757703,-7.369386104324228,FALSE
808,11.899999999999999,2.42248532019983,-9.47751467980017,FALSE
809,16.599999999999994,2.4569057738011413,-14.143094226198853,FALSE
810,10.999999999999996,2.577443555896374,-8.422556444103623,FALSE
811,8.999999999999998,2.629378624364335,-6.370621375635663,FALSE
812,4.299999999999999,2.6328525322924854,-1.6671474677075135,FALSE
813,3.6,2.51657207570757,-1.08342792429243,FALSE
845,10.299999999999997,3.787328887281885,-6.512671112718112,FALSE
846,-0.8000000000000006,2.9668767723641722,3.766876772364173,TRUE
847,3.6,3.540649243974239,-0.0593507560257609,FALSE
848,-0.39999999999999974,3.8066911407357686,4.206691140735768,TRUE
849,15.299999999999999,3.76152423504697,-11.538475764953029,FALSE
850,19.699999999999996,3.450230968517174,-16.24976903148282,FALSE
851,0.9999999999999999,2.8282863611956244,1.8282863611956244,FALSE
855,9.899999999999997,1.9542291676202168,-7.94577083237978,FALSE
856,5.4,1.9330815182626087,-3.466918481737392,FALSE
857,8.7,2.252266666160239,-6.447733333839761,FALSE
858,9.5,2.6794432527889773,-6.820556747211023,FALSE
859,2.2240166446797083e-16,2.584199416433205,2.5841994164332047,FALSE
860,6.899999999999999,2.5368368650452653,-4.363163134954734,FALSE
876,15.099999999999996,2.0677118523526863,-13.03228814764731,FALSE
877,12.299999999999995,2.1808634517358443,-10.119136548264152,FALSE
878,2.5999999999999996,2.2221372202926397,-0.37786277970735993,FALSE
879,13.199999999999998,2.2442994739957154,-10.955700526004282,FALSE
881,3.8,2.3697143745641456,-1.4302856254358542,FALSE
882,3.8,2.432805192288471,-1.3671948077115288,FALSE
883,5.699999999999999,2.4190969988373774,-3.280903001162622,FALSE
884,6.199999999999998,2.71487082630225,-3.4851291736977483,FALSE
885,9.700000000000001,2.4965251069927867,-7.203474893007215,FALSE
916,8.4,3.4596831988117027,-4.940316801188297,FALSE
917,4.599999999999999,3.4891426980888856,-1.1108573019111132,FALSE
918,2.399999999999999,3.3710488388994815,0.9710488388994825,FALSE
920,6.6000000000000005,3.1218600445112257,-3.478139955488775,FALSE
921,10.999999999999998,2.799503457148098,-8.2004965428519,FALSE
922,10.199999999999998,2.6347931967528213,-7.565206803247176,FALSE
923,16.099999999999998,2.6960414404612125,-13.403958559538786,FALSE
927,4.799999999999998,2.474334085939699,-2.325665914060299,FALSE
929,0.7999999999999998,2.407100526112872,1.6071005261128724,FALSE
931,11.799999999999995,2.4294197661975097,-9.370580233802485,FALSE
947,2.2,2.2906551067071588,0.0906551067071586,FALSE
948,7.1999999999999975,2.3183932168330053,-4.881606783166992,FALSE
949,4.399999999999999,2.218656129353136,-2.1813438706468626,FALSE
950,14.799999999999997,2.4104140409471064,-12.38958595905289,FALSE
951,9.999999999999996,2.37078855109508,-7.6292114489049165,FALSE
952,1.1999999999999995,2.477768922490029,1.2777689224900295,FALSE
953,0.19999999999999996,2.5316853418927225,2.3316853418927224,FALSE
955,-0.2999999999999996,2.869849260853923,3.1698492608539226,TRUE
956,3,2.8725287347312656,-0.12747126526873442,FALSE
985,0.4999999999999998,3.371832694240283,2.8718326942402834,FALSE
986,5.299999999999999,3.382213309982844,-1.917786690017155,FALSE
987,1.5999999999999996,3.3747345996398375,1.7747345996398378,FALSE
988,4.599999999999999,3.252073622734139,-1.3479263772658596,FALSE
989,6.5,3.261764957007592,-3.238235042992408,FALSE
991,6.499999999999998,3.0364815049614635,-3.4635184950385347,FALSE
992,11.899999999999999,3.076912227150844,-8.823087772849155,FALSE
993,7.799999999999998,3.052210652832063,-4.747789347167934,FALSE
994,5.8,2.8745586064670903,-2.9254413935329096,FALSE
995,4.2,2.9161759800194482,-1.283824019980552,FALSE
996,21.699999999999992,2.9084762251586014,-18.79152377484139,FALSE
997,19.2,2.653077975918867,-16.546922024081134,FALSE
999,2.2999999999999994,2.588866591774299,0.2888665917742994,FALSE
1001,12.1,2.389028779855884,-9.710971220144115,FALSE
1002,0.9999999999999999,2.040249716055032,1.040249716055032,FALSE
1003,0.3999999999999999,1.9895017706070925,1.5895017706070926,FALSE
1018,5.8,1.9668763375887046,-3.833123662411295,FALSE
1019,8.499999999999998,2.0143399876017356,-6.485660012398263,FALSE
1021,6.399999999999999,2.131724906911146,-4.268275093088853,FALSE
1022,10.499999999999998,2.228884332290103,-8.271115667709896,FALSE
1023,2.3999999999999995,2.341388020358619,-0.05861197964138043,FALSE
1025,1.4,2.3785022104936835,0.9785022104936836,FALSE
1027,5.2,2.423884643957397,-2.7761153560426033,FALSE
1028,1.8999999999999997,2.498563231482309,0.5985632314823095,FALSE
1029,3.9999999999999996,2.639454286226575,-1.3605457137734245,FALSE
1055,3.6,3.3499118035499174,-0.25008819645008273,FALSE
1057,3.9999999999999987,3.4752835724406537,-0.524716427559345,FALSE
1058,3.1999999999999993,3.999870048479776,0.7998700484797765,FALSE
1061,1.7999999999999992,2.800281949167278,1.000281949167279,FALSE
1063,7.3999999999999995,2.529707340609697,-4.870292659390302,FALSE
1064,5.2,2.8517349306615545,-2.3482650693384457,FALSE
1065,5.699999999999998,2.8188963233280577,-2.8811036766719407,FALSE
1066,13.999999999999998,2.6919782332289603,-11.308021766771038,FALSE
1068,7.4,2.8689209160212337,-4.531079083978767,FALSE
1069,7.699999999999998,2.706134984610455,-4.993865015389543,FALSE
1070,9.5,2.6410167886732636,-6.858983211326736,FALSE
1073,6.399999999999999,2.603363183352318,-3.7966368166476805,FALSE
1075,7.999999999999999,2.54323869525542,-5.456761304744579,FALSE
1076,2.1,2.486370213123229,0.3863702131232287,FALSE
1089,0.3999999999999999,2.2122080148344727,1.8122080148344728,FALSE
1090,10.999999999999998,2.282978780754814,-8.717021219245185,FALSE
1091,0.8999999999999999,2.4023478994634737,1.5023478994634738,FALSE
1092,7.799999999999998,2.4820307567054902,-5.317969243294508,FALSE
1093,2.5999999999999996,2.5728406561809116,-0.027159343819088022,FALSE
1094,18.799999999999997,2.6707260863116207,-16.129273913688376,FALSE
1095,22.199999999999992,2.6909942503173165,-19.509005749682675,FALSE
1096,9,2.631152977485751,-6.368847022514249,FALSE
1097,14.6,2.5766205872020675,-12.023379412797933,FALSE
1098,3.2999999999999985,2.566805593810761,-0.7331944061892375,FALSE
1100,0.2,2.568958898898227,2.3689588988982266,FALSE
1101,1.7999999999999994,2.398777595677481,0.5987775956774817,FALSE
1103,0.7999999999999998,3.293956959155164,2.493956959155164,FALSE
1126,0.19999999999999996,3.5480385497964266,3.348038549796427,FALSE
1127,3.9999999999999996,3.5904094756137255,-0.4095905243862741,FALSE
1128,3.799999999999999,3.564916662706061,-0.23508333729393804,FALSE
1129,0.19999999999999996,3.6497626520752373,3.449762652075237,FALSE
1130,1.9999999999999998,3.435784171362195,1.4357841713621953,FALSE
1131,2.8,3.333761453452778,0.5337614534527781,FALSE
1133,7.099999999999997,3.3023607491849902,-3.7976392508150068,FALSE
1134,0.9999999999999996,3.19876239995545,2.1987623999554504,FALSE
1137,3.1999999999999993,2.983239517870003,-0.2167604821299962,FALSE
1138,11.2,3.018362453429398,-8.181637546570602,FALSE
1139,6,2.934778652205983,-3.065221347794017,FALSE
1140,3.6,2.8764909276769024,-0.7235090723230977,FALSE
1142,3.8,2.4702668243793,-1.3297331756206998,FALSE
1143,2.6999999999999997,2.489008864073064,-0.21099113592693586,FALSE
1144,6.199999999999998,2.8588327341921227,-3.3411672658078757,FALSE
1145,2.399999999999999,3.2140144025977273,0.8140144025977283,FALSE
1161,10.499999999999998,1.9951540356374153,-8.504845964362582,FALSE
1162,17.1,1.9232649930398418,-15.17673500696016,FALSE
1163,5.6,1.9934084842308002,-3.6065915157691997,FALSE
1164,5.800000000000001,2.2199146258275255,-3.580085374172475,FALSE
1165,8.4,2.328711017670828,-6.071288982329172,FALSE
1166,6.699999999999998,2.3168164675164196,-4.383183532483579,FALSE
1167,16.299999999999997,2.361404851352529,-13.938595148647469,FALSE
1168,4.799999999999998,2.4492792675377886,-2.3507207324622095,FALSE
1169,18.899999999999995,2.5365751506721432,-16.363424849327853,FALSE
1170,6.6000000000000005,2.5355033811981578,-4.064496618801843,FALSE
1171,5.799999999999998,2.6412117674306366,-3.1587882325693615,FALSE
1172,4.8999999999999995,2.702465169836837,-2.1975348301631623,FALSE
1173,1.599999999999999,2.732689617016,1.1326896170160012,FALSE
1175,9.499999999999996,2.847014144427417,-6.652985855572579,FALSE
1196,2.8999999999999986,4.772309722793954,1.8723097227939558,FALSE
1197,0.9999999999999999,5.140122169938243,4.140122169938243,FALSE
1198,0.3999999999999999,5.252352700514362,4.852352700514363,FALSE
1199,19,5.21157820289899,-13.788421797101009,FALSE
1200,14.599999999999994,5.210171033104288,-9.389828966895706,FALSE
1201,17.899999999999995,3.3156949056387823,-14.584305094361213,FALSE
1202,16.199999999999996,2.9547442396160206,-13.245255760383975,FALSE
1203,3.1999999999999993,3.542102577242966,0.3421025772429669,FALSE
1204,0.3999999999999999,2.6872616162240983,2.2872616162240984,FALSE
1205,7.799999999999997,2.7970368045380956,-5.002963195461902,FALSE
1206,6.8999999999999995,2.70489397908249,-4.1951060209175095,FALSE
1207,3.1999999999999993,2.7648253921202013,-0.435174607879798,FALSE
1208,6,2.710593463359466,-3.289406536640534,FALSE
1209,13.199999999999998,2.7335347890992905,-10.466465210900708,FALSE
1210,6.399999999999999,2.66489117405883,-3.7351088259411687,FALSE
1211,30.099999999999998,2.6153839202291262,-27.484616079770873,FALSE
1212,22.9,2.8413938036760094,-20.05860619632399,FALSE
1213,11.8,2.6855392217526552,-9.114460778247345,FALSE
1214,3.4,2.570695745172644,-0.8293042548273557,FALSE
1215,4.9,2.409856461028545,-2.4901435389714552,FALSE
1216,0.19999999999999996,2.4251377472026023,2.225137747202602,FALSE
1234,11.5,2.420952610083431,-9.07904738991657,FALSE
1235,11.199999999999998,2.4673063203700707,-8.732693679629927,FALSE
1236,13.1,2.516802774238011,-10.583197225761989,FALSE
1237,12.200000000000001,2.584366468927168,-9.615633531072833,FALSE
1238,7.099999999999999,2.6551536190795804,-4.444846380920419,FALSE
1239,1.1999999999999995,2.7661806400368008,1.5661806400368012,FALSE
1240,5.8999999999999995,2.8608975451577106,-3.039102454842289,FALSE
1241,11.299999999999999,2.835357005322409,-8.46464299467759,FALSE
1242,8.099999999999998,2.5574150249064616,-5.542584975093536,FALSE
1243,2.8,2.5107793758102086,-0.2892206241897912,FALSE
1244,0,2.482924516571547,2.482924516571547,TRUE
1246,1.1999999999999995,2.8631576279962183,1.6631576279962188,FALSE
1247,1.4,3.0196293147780358,1.6196293147780358,FALSE
1248,4.999999999999999,3.194855047199195,-1.805144952800804,FALSE
1249,1.5999999999999996,3.3880184590480664,1.7880184590480668,FALSE
1268,0.3999999999999999,3.661295663984471,3.261295663984471,FALSE
1269,0.3999999999999999,3.855434579314824,3.455434579314824,FALSE
1270,0.5999999999999998,3.9881488515163768,3.388148851516377,FALSE
1271,24.499999999999993,3.9236526061087917,-20.5763473938912,FALSE
1272,25.399999999999995,3.8063257063904614,-21.593674293609535,FALSE
1273,17.200000000000003,3.7973988087934942,-13.402601191206509,FALSE
1274,15.799999999999999,3.683127364678162,-12.116872635321837,FALSE
1275,4.399999999999999,3.6630513168758414,-0.7369486831241572,FALSE
1276,13.499999999999996,3.5578314117375514,-9.942168588262446,FALSE
1277,3.1999999999999993,3.3096579744085743,0.10965797440857505,FALSE
1279,1.5999999999999996,3.2948495873296597,1.69484958732966,FALSE
1280,4.2,3.321936153633334,-0.8780638463666661,FALSE
1281,17.599999999999994,3.186526217475417,-14.413473782524576,FALSE
1282,6.999999999999999,2.961119852040003,-4.038880147959996,FALSE
1283,17.399999999999995,2.735350060488323,-14.664649939511673,FALSE
1284,6.799999999999999,2.6170185048897294,-4.182981495110269,FALSE
1286,3.6,2.5933595357660923,-1.0066404642339077,FALSE
1287,2.2999999999999994,2.591756779570098,0.2917567795700986,FALSE
1288,5.9,2.704049229808968,-3.1959507701910326,FALSE
1289,9.799999999999999,2.7462986365056725,-7.053701363494326,FALSE
1305,7.8,1.9975837501562919,-5.8024162498437075,FALSE
1306,3.1999999999999993,2.0551468546563774,-1.144853145343622,FALSE
1307,4.699999999999998,2.1679451965434944,-2.532054803456504,FALSE
1308,4.199999999999999,2.1642910266706505,-2.0357089733293487,FALSE
1309,7.499999999999998,1.971519421165887,-5.528480578834111,FALSE
1312,0.8,2.3616018705076405,1.5616018705076404,FALSE
1313,4.599999999999999,2.34557859248515,-2.2544214075148488,FALSE
1314,3.3999999999999995,2.6179647799544723,-0.7820352200455272,FALSE
1315,7.499999999999999,2.659390987198353,-4.840609012801647,FALSE
1316,2.6,2.8459467030167827,0.24594670301678256,FALSE
1319,0.5999999999999998,3.0838280635163065,2.483828063516307,FALSE
1320,3.8,3.205790480061905,-0.594209519938095,FALSE
1321,3.8,3.0439034732691908,-0.7560965267308091,FALSE
1322,0.5999999999999998,2.9983933735033794,2.3983933735033798,FALSE
1328,9.2,3.4715578535720604,-5.728442146427939,FALSE
1339,0,4.055733207912728,4.055733207912728,TRUE
1340,0.5999999999999998,4.542854294178318,3.9428542941783187,FALSE
1341,3.6999999999999997,4.517994565227548,0.8179945652275484,FALSE
1344,4.499999999999999,4.864842559323782,0.3648425593237832,FALSE
1345,13.699999999999996,4.790469492454345,-8.90953050754565,FALSE
1346,22.699999999999996,4.831715559015236,-17.86828444098476,FALSE
1348,14.8,2.913177667860741,-11.88682233213926,FALSE
1349,4,2.905090224818605,-1.094909775181395,FALSE
1351,2.8,3.711620616019723,0.9116206160197233,FALSE
1352,18.499999999999996,3.37225151769734,-15.127748482302657,FALSE
1353,16.599999999999994,3.5666974215791005,-13.033302578420894,FALSE
1354,8.999999999999998,3.6398956677399017,-5.3601043322600965,FALSE
1355,3.8,3.6597128815679216,-0.1402871184320782,FALSE
1357,7.3,3.191382805961897,-4.108617194038103,FALSE
1358,13,3.506615064540213,-9.493384935459787,FALSE
1359,5.199999999999999,3.6864560252986056,-1.5135439747013937,FALSE
1360,11.499999999999996,2.33165166357027,-9.168348336429727,FALSE
1361,16.5,2.16189866825633,-14.338101331743669,FALSE
1377,2.8,2.2829067086197603,-0.5170932913802395,FALSE
1379,3.9999999999999987,2.4484550448646685,-1.5515449551353302,FALSE
1380,6,2.481599565635276,-3.518400434364724,FALSE
1381,1.7999999999999998,2.532733184255231,0.7327331842552312,FALSE
1382,1.4999999999999998,2.250386096503262,0.7503860965032623,FALSE
1383,8.9,2.4747748819098945,-6.425225118090106,FALSE
1384,8.699999999999998,2.258264329688359,-6.441735670311639,FALSE
1385,0.9999999999999999,2.2148291356058682,1.2148291356058682,FALSE
1386,0.4999999999999998,2.2737143725840006,1.7737143725840008,FALSE
1393,0,2.82675734140834,2.82675734140834,TRUE
1400,8.699999999999998,3.534855916862653,-5.165144083137344,FALSE
1410,0,3.6226980002819356,3.6226980002819356,TRUE
1412,0.19999999999999996,3.597505435382155,3.397505435382155,FALSE
1413,5.5,3.7814771157248606,-1.7185228842751394,FALSE
1414,3.899999999999999,3.836478041042398,-0.06352195895760104,FALSE
1415,12.999999999999996,3.7657263951483024,-9.234273604851694,FALSE
1416,18.699999999999996,3.7591577432760377,-14.940842256723958,FALSE
1417,15.699999999999996,3.6519781152660906,-12.048021884733906,FALSE
1418,14.7,3.890675156111371,-10.809324843888628,FALSE
1419,8.199999999999998,3.680806790251694,-4.519193209748304,FALSE
1420,6.999999999999999,3.3938636055034155,-3.6061363944965836,FALSE
1421,4.8999999999999995,3.3449466168530058,-1.5550533831469937,FALSE
1422,23.89999999999999,3.314154426189365,-20.585845573810627,FALSE
1423,7.4,3.3630260212925562,-4.036973978707444,FALSE
1424,16.399999999999995,3.232787752208679,-13.167212247791316,FALSE
1425,27.7,3.0772363299924463,-24.622763670007554,FALSE
1426,19.4,3.1346140609745143,-16.265385939025485,FALSE
1427,6,3.4206897314626494,-2.5793102685373506,FALSE
1428,7.4,4.2150364194807874,-3.184963580519213,FALSE
1429,14.4,3.661602245249824,-10.738397754750176,FALSE
1430,12,3.559188033811672,-8.440811966188328,FALSE
1448,1.9999999999999998,1.8565323081787055,-0.14346769182129426,FALSE
1449,8.399999999999999,2.4357541349398772,-5.964245865060121,FALSE
1450,1.4,2.5437817244663736,1.1437817244663737,FALSE
1452,2.8,2.3951106925306678,-0.40488930746933205,FALSE
1453,7.699999999999998,2.364002044128613,-5.3359979558713855,FALSE
1454,0.9999999999999997,2.3844092274309108,1.3844092274309112,FALSE
1455,6.099999999999999,2.5373834278537934,-3.5626165721462053,FALSE
1456,8.599999999999998,2.6424398684305257,-5.957560131569473,FALSE
1462,0,3.104425606981188,3.104425606981188,TRUE
1465,-1.7005545556384015e-17,3.65168059460094,3.65168059460094,TRUE
1466,0.3999999999999999,3.4074544152142807,3.007454415214281,FALSE
1468,0.19999999999999996,3.4567377766082172,3.256737776608217,FALSE
1471,10.399999999999999,3.6064545108787116,-6.793545489121287,FALSE
1476,0.5999999999999998,4.284506428249339,3.684506428249339,FALSE
1479,1.5999999999999996,3.98029845971167,2.3802984597116703,FALSE
1480,0.19999999999999996,3.6263674932736207,3.426367493273621,FALSE
1481,16.4,3.8206225822013113,-12.579377417798687,FALSE
1482,0.3999999999999999,3.935171382105598,3.535171382105598,FALSE
1483,4.199999999999999,3.185843294938843,-1.0141567050611564,FALSE
1484,10.199999999999998,3.2995419433374735,-6.900458056662524,FALSE
1485,12.899999999999997,3.38513306112704,-9.514866938872956,FALSE
1486,12.699999999999998,3.5733752941372976,-9.1266247058627,FALSE
1487,11.899999999999999,4.132196918804208,-7.76780308119579,FALSE
1488,19.299999999999994,4.641890406089758,-14.658109593910236,FALSE
1489,20.799999999999997,4.7716466207133,-16.0283533792867,FALSE
1490,0.8999999999999999,4.278438615428078,3.378438615428078,FALSE
1491,13.6,5.304270337956677,-8.295729662043323,FALSE
1492,5.199999999999999,3.213764726195175,-1.9862352738048243,FALSE
1493,16.200000000000003,3.283906001999838,-12.916093998000164,FALSE
1494,21.599999999999994,3.6717702720208942,-17.9282297279791,FALSE
1495,30.899999999999995,3.812455193161975,-27.08754480683802,FALSE
1496,24,3.734696374702569,-20.26530362529743,FALSE
1497,20.699999999999996,3.7396467154226327,-16.960353284577362,FALSE
1498,11.299999999999999,2.90468134230529,-8.395318657694709,FALSE
1499,0.19999999999999993,2.8125226605049054,2.6125226605049057,FALSE
1500,5.800000000000001,2.8264483516797236,-2.973551648320277,FALSE
1502,1.2,2.831755126614843,1.631755126614843,FALSE
1518,1.8,1.9733326283211146,0.1733326283211145,FALSE
1520,0.5999999999999998,2.1233424977566737,1.523342497756674,FALSE
1521,6.399999999999999,2.0970863372303934,-4.302913662769605,FALSE
1522,7.299999999999999,2.130049945771707,-5.169950054228292,FALSE
1523,0.8,2.1622156878663326,1.3622156878663325,FALSE
1528,2.5999999999999996,2.7319038920217316,0.13190389202173192,FALSE
1529,1.2999999999999998,2.82951919619059,1.52951919619059,FALSE
1533,0.7999999999999998,3.1133583111287777,2.313358311128778,FALSE
1536,3.199999999999999,3.2503131741464215,0.05031317414642267,FALSE
1537,0.09999999999999994,3.2885449983784283,3.188544998378428,FALSE
1538,3.9999999999999987,3.106180885493728,-0.8938191145062708,FALSE
1539,0.4999999999999998,3.1804526801206654,2.6804526801206654,FALSE
1540,6.399999999999999,3.277807630216378,-3.1221923697836207,FALSE
1542,4.4,3.987257901763954,-0.4127420982360466,FALSE
1550,12.999999999999996,3.9368251190532533,-9.063174880946743,FALSE
1551,10,3.9178979719008793,-6.08210202809912,FALSE
1552,2.399999999999999,4.172079707450681,1.7720797074506822,FALSE
1553,18.599999999999994,4.433700965956005,-14.16629903404399,FALSE
1554,18.599999999999994,4.568465285200278,-14.031534714799715,FALSE
1555,12.2,4.940149713970512,-7.259850286029487,FALSE
1556,26.299999999999997,6.00522318341202,-20.294776816587976,FALSE
1557,13.000000000000002,6.002821017044126,-6.997178982955876,FALSE
1558,10.699999999999998,5.773175256617702,-4.926824743382295,FALSE
1559,14.5,5.744933985058547,-8.755066014941452,FALSE
1560,26.699999999999996,5.856199754550559,-20.843800245449437,FALSE
1561,15.299999999999997,5.773967171109272,-9.526032828890724,FALSE
1562,24.599999999999998,5.6806520804751965,-18.919347919524803,FALSE
1563,9.299999999999999,5.577889318336491,-3.7221106816635077,FALSE
1564,20.59999999999999,5.4665125099071545,-15.133487490092836,FALSE
1565,15.2,5.347242482317495,-9.852757517682505,FALSE
1566,11.899999999999995,3.3919969759745743,-8.50800302402542,FALSE
1567,22.799999999999997,2.9444379056437304,-19.855562094356266,FALSE
1568,17.599999999999994,2.9144999487334213,-14.685500051266573,FALSE
1569,3.5999999999999996,2.768653002968694,-0.8313469970313054,FALSE
1570,12.799999999999997,2.9116818467019945,-9.888318153298002,FALSE
1571,0.5999999999999998,2.9834930250810117,2.383493025081012,FALSE
1586,2.6,1.8778293047161247,-0.7221706952838753,FALSE
1587,3.4,1.946626671091261,-1.453373328908739,FALSE
1588,0.3999999999999999,2.002863854700594,1.602863854700594,FALSE
1589,0.3,2.01018295037953,1.71018295037953,FALSE
1590,3.6,1.9810947597702186,-1.6189052402297814,FALSE
1591,5.199999999999999,2.04875628559971,-3.151243714400289,FALSE
1592,3,1.393989844429034,-1.606010155570966,FALSE
1593,4.599999999999999,1.7536365653089925,-2.846363434691006,FALSE
1594,0.6,2.235687193779508,1.6356871937795079,FALSE
1602,1.7999999999999992,2.8776349800578003,1.0776349800578011,FALSE
1608,3.499999999999999,3.0970572427628897,-0.4029427572371094,FALSE
1609,8.700000000000001,3.464075323889112,-5.235924676110889,FALSE
1610,3.1999999999999993,3.6054175800959425,0.4054175800959432,FALSE
1612,1.4,3.9306860007888496,2.5306860007888496,FALSE
1613,5.8,3.9463055232182076,-1.8536944767817922,FALSE
1614,9.099999999999996,3.549236753739366,-5.55076324626063,FALSE
1616,1.1999999999999995,3.614105419143893,2.414105419143893,FALSE
1617,2.5999999999999996,3.8542636533712624,1.2542636533712628,FALSE
1618,-0.9999999999999997,3.950348575119068,4.950348575119068,TRUE
