species,method,mean,sd,q025,q25,median,q75,q975,p_positive,p_negative,trend_class,trend_grade,mk_S,mk_tau,mk_p
Phoenicurus ochruros,theil_sen,0.008444191591947536,0.004722617180136684,-8.324998578433656e-4,0.005071562309739264,0.00847281112697935,0.01155660109674905,0.01809368083181218,0.9575,0.0425,expanding,expanding,10,1,0.02748633611151034
Turdus rubrocanus,theil_sen,-0.006464311490360539,0.009365380313976636,-0.026512404040558983,-0.01287691023688477,-0.005817975305333561,4.7338611017270875e-4,0.009288259102084463,0.265,0.735,stable,stable,-6,-0.6,0.2206713619198468
Carpodacus erythrinus,theil_sen,0.012771981007595901,0.014300580400676088,-0.015538412571144428,0.00302953994844328,0.01273716456673371,0.022531131333091398,0.040593926115801655,0.82,0.18,stable,stable,2,0.2,0.8064959405073402
Psilopogon virens,theil_sen,0.029735408426858335,0.006917342436956564,0.01603245208978715,0.02544903243919148,0.0304779934265911,0.034108092272995424,0.041523543796478254,0.9975,0.0025,expanding,strong_expanding,10,1,0.02748633611151034
Gallinago gallinago,theil_sen,0.0329140939309589,0.017144245793981633,-0.0028369844239420463,0.022099407595063986,0.034742092814632336,0.04558815688603146,0.06322089393497088,0.965,0.035,expanding,expanding,10,1,0.02748633611151034
Prinia flaviventris,theil_sen,0.013556774538832946,0.0037384136341732472,0.006905011997099574,0.01095686964389988,0.013619380462637897,0.016042943746721147,0.020616860537024852,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Motacilla citreola,theil_sen,0.03840226459013556,0.01511694396408583,0.004956735245060396,0.029330544896169694,0.03931170863918642,0.04805471023234618,0.06659691569286318,0.98,0.02,expanding,expanding,10,1,0.02748633611151034
Accipiter soloensis,theil_sen,0.00811630742706953,0.01281430590694039,-0.016247481987941608,-9.1569534462356e-5,0.008030763452999754,0.016883488377620576,0.03171168211786415,0.7425,0.2575,stable,stable,4,0.4,0.4624327264504763
Accipiter trivirgatus,theil_sen,0.022708265005757122,0.008670198287842627,0.007760137117265869,0.016224336177903628,0.02206929215950778,0.028546999149782065,0.04141451736073253,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Cisticola juncidis,theil_sen,0.002421986413695133,0.00929607315386965,-0.01601958494684826,-0.003534991670197863,0.002283399456747786,0.007866463874842976,0.019979004569823426,0.61,0.39,stable,stable,4,0.4,0.4624327264504763
Dicrurus leucophaeus,theil_sen,0.01638173806479763,0.0094624391849449,-0.00236353203796671,0.01044191453210223,0.016739794837612447,0.022756809415079533,0.03369951502181458,0.955,0.045,expanding,expanding,4,0.4,0.4624327264504763
Ardea intermedia,theil_sen,0.07581973426892323,0.019616142281856305,0.0360974703062615,0.06315848806684424,0.07650635557490926,0.09101280312394054,0.1071351128309685,1,0,expanding,strong_expanding,8,0.8,0.08641073297370003
Lonchura punctulata,theil_sen,0.020450664777685295,0.0047232682097490064,0.011005814864759942,0.017429930259484475,0.02017228185311646,0.023530286583154047,0.02999152470051554,1,0,expanding,strong_expanding,8,0.8,0.08641073297370003
Orthotomus sutorius,theil_sen,0.012787418075174776,0.0026386911339183507,0.007620651230513558,0.011056150141000809,0.012724295420033782,0.014596120616440151,0.01791004557379022,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Falco subbuteo,theil_sen,0.029474079758301828,0.015011949474455265,-0.0011645526823528555,0.01969756513999551,0.03058678121652275,0.039786202203441694,0.056440575744411435,0.965,0.035,expanding,expanding,6,0.6,0.2206713619198468
Pericrocotus ethologus,theil_sen,0.003270756816163009,0.011265357292312149,-0.019898308178543427,-0.003921445720681819,0.004417912831059956,0.010858794877072954,0.02383136283770905,0.6275,0.3725,stable,stable,4,0.4,0.4624327264504763
Muscicapa sibirica,theil_sen,0.006774801042102399,0.010090189194272433,-0.014736189162870502,8.053715936867448e-4,0.007323461007609737,0.01349987866233079,0.024646306128070714,0.775,0.225,stable,stable,8,0.8,0.08641073297370003
Picumnus innominatus,theil_sen,0.01580905012111773,0.008816625559477733,-0.002562244390867806,0.009814061417603635,0.016577509125945796,0.021797244519222044,0.03251040523823876,0.9575,0.0425,expanding,expanding,10,1,0.02748633611151034
Sternula albifrons,theil_sen,0.03969769248738522,0.011378252131832467,0.014954534233339842,0.0322949901116749,0.03969215061233852,0.04843200810567208,0.059354503198938334,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Butorides striata,theil_sen,0.015175668947832541,0.010280498408886387,-0.0052009804285119,0.008200326079327105,0.014868198844656916,0.0221355166999368,0.03356576237694121,0.925,0.075,stable,stable,10,1,0.02748633611151034
Yungipicus canicapillus,theil_sen,0.03363831978811646,0.012936038762937727,0.010537707708742494,0.0257327203126334,0.03359986095454573,0.04245956334620196,0.057112650104850594,0.995,0.005,expanding,strong_expanding,6,0.6,0.2206713619198468
Periparus ater,theil_sen,0.003294398095393764,0.013671905352523873,-0.024362200205047757,-0.00512902990599982,0.0032073414116432775,0.012117774566335119,0.029167077360136934,0.5925,0.4075,stable,stable,4,0.4,0.4624327264504763
Phylloscopus magnirostris,theil_sen,-0.005233232540159587,0.01110440819124012,-0.030820880920892434,-0.01167572263252636,-0.00490056429740339,0.002295368092298305,0.01592449357949316,0.34,0.66,stable,stable,-2,-0.2,0.8064959405073402
Tarsiger cyanurus,theil_sen,0.016752107628566472,0.011320584551119344,-0.004553480673079642,0.009062046116486595,0.017276957706233744,0.024388893232102943,0.03703520387313819,0.9325,0.0675,stable,stable,8,0.8,0.08641073297370003
Cuculus sparverioides,theil_sen,-0.007653398213502595,0.010032244788749527,-0.02735461104210807,-0.014528090308315719,-0.0073064321723573,-0.0015924917436014076,0.012998657528956526,0.2075,0.7925,stable,stable,-8,-0.8,0.08641073297370003
Cyanoderma ruficeps,theil_sen,0.0316504375868587,0.010004313151535356,0.010645881325601068,0.025224449911872764,0.03239550939695206,0.03786488615236062,0.049735982359220034,0.9975,0.0025,expanding,strong_expanding,10,1,0.02748633611151034
Eurystomus orientalis,theil_sen,0.013056777411339591,0.012551035894671846,-0.013471996992044275,0.0052230537731968625,0.013573641115051369,0.02110831155291204,0.035444718681093404,0.87,0.13,stable,stable,10,1,0.02748633611151034
Anas carolinensis,theil_sen,0.05740827671828183,0.016105914370096664,0.02346573739975734,0.04681925648092411,0.057622039475232284,0.06853667874900535,0.08684752430472412,1,0,expanding,strong_expanding,8,0.8,0.08641073297370003
Acrocephalus bistrigiceps,theil_sen,0.05484156989550274,0.011997485888987356,0.030994962399928164,0.04674415618619193,0.05478714987112413,0.06329624183211674,0.07773305388933828,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Centropus sinensis,theil_sen,0.019643946581267852,0.0038644598296205947,0.01206891404434267,0.017214661623475794,0.019692560753161184,0.02228846321762047,0.027090623960506904,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Buteo hemilasius,theil_sen,0.008856138340933694,0.0120282407064653,-0.015594601470227223,0.001107738846063376,0.00969912696709601,0.017270132687604006,0.030659683282454782,0.775,0.225,stable,stable,0,0,1
Pycnonotus aurigaster,theil_sen,0.017081953978515356,0.0035098414825293104,0.010416488410477613,0.014680686999473913,0.017200354455928837,0.01937836561269555,0.024456153250460626,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Fringilla montifringilla,theil_sen,0.06664073944516005,0.01251850063752777,0.03970535321306806,0.05856594590992692,0.06681319171785079,0.07575696841193941,0.0899214408321067,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Phylloscopus humei,theil_sen,0.012724471795158418,0.008709798389693029,-0.004428189056533736,0.006731694780762979,0.013064810731838399,0.01853205461851342,0.029657755600303263,0.9125,0.0875,stable,stable,10,1,0.02748633611151034
Apus pacificus,theil_sen,0.005071972758286426,0.015758034142027935,-0.027774147415199284,-0.004762145267951372,0.006570728884615318,0.014405362692224893,0.033950237431907365,0.6575,0.3425,stable,stable,4,0.4,0.4624327264504763
Emberiza godlewskii,theil_sen,-7.572293084729202e-4,0.007678457127887522,-0.015764725686990756,-0.006119197458796336,-3.4046440517891685e-4,0.00449428827765351,0.013447939269250536,0.4925,0.5075,stable,stable,-4,-0.4,0.4624327264504763
Tringa erythropus,theil_sen,0.054512233600106645,0.012648935180036753,0.026218077005520403,0.04695399158524405,0.05570179548162266,0.0624739796005189,0.0769958519902951,0.9975,0.0025,expanding,strong_expanding,10,1,0.02748633611151034
Enicurus leschenaulti,theil_sen,0.01734104751654326,0.00838963524651258,7.940707232048963e-4,0.011971035292681849,0.017758692502082597,0.02295983720177173,0.033457360358782016,0.975,0.025,expanding,expanding,8,0.8,0.08641073297370003
Phylloscopus borealis,theil_sen,-0.007651530109962065,0.013541229372496515,-0.033056177383700355,-0.01714661361352454,-0.006743668266808618,0.0017204061853781372,0.019872015313980744,0.2875,0.7125,stable,stable,0,0,1
Cuculus poliocephalus,theil_sen,4.49082623357341e-4,0.01742657654615845,-0.034884120281355804,-0.010595942172366597,0.0010183516639181295,0.012302668546095855,0.034529019152519706,0.535,0.465,stable,stable,2,0.2,0.8064959405073402
Phylloscopus coronatus,theil_sen,-0.008819149295632728,0.015900298269769537,-0.037936293796770514,-0.01913624451710278,-0.00834130814506132,0.0016340331520843612,0.01945386507407509,0.3075,0.6925,stable,stable,-8,-0.8,0.08641073297370003
Phylloscopus trochiloides,theil_sen,0.0056422526743541155,0.006519479729262475,-0.007948929101714745,0.001478758027753534,0.005686202653989991,0.010013640072463387,0.01817219207281356,0.8025,0.1975,stable,stable,8,0.8,0.08641073297370003
Pericrocotus solaris,theil_sen,0.024588313585132315,0.004835827239947371,0.01514321629620444,0.021586561844947134,0.024345705602252066,0.02762856708703519,0.03426509964929943,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Aethopyga gouldiae,theil_sen,0.009913728651368515,0.00857179643494296,-0.007683999675231151,0.00496880553738047,0.010391868218956964,0.015500926807885144,0.02636302378558145,0.87,0.13,stable,stable,6,0.6,0.2206713619198468
Tringa stagnatilis,theil_sen,0.03429157992490053,0.0114793859177545,0.011237161596312807,0.026473767913217178,0.03485730448272499,0.042217166742132564,0.05507590077066675,1,0,expanding,strong_expanding,8,0.8,0.08641073297370003
Muscicapa dauurica,theil_sen,0.05368636692416788,0.024451790955702317,0.006532271111055374,0.038283492419033886,0.054884411727520725,0.06893328887471113,0.10279830926607818,0.9875,0.0125,expanding,expanding,8,0.8,0.08641073297370003
Buteo japonicus,theil_sen,0.04047977451094634,0.017110690639513114,0.006882866257178378,0.02882038654549556,0.04079447178527927,0.05161104332971551,0.07275762461415024,0.995,0.005,expanding,strong_expanding,8,0.8,0.08641073297370003
Gelochelidon nilotica,theil_sen,0.04707241208762203,0.010888616226540691,0.025061477882928375,0.03973584179387196,0.04769202123929964,0.054198871633875656,0.06897820239365857,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Eumyias thalassinus,theil_sen,0.020780979181293284,0.007538157304074005,0.006255199603315276,0.015923304312706298,0.02016245447273532,0.025719408286824372,0.03494812058860929,0.995,0.005,expanding,strong_expanding,10,1,0.02748633611151034
Sitta villosa,theil_sen,-0.012980155928312571,0.011889602811019048,-0.03952477704233719,-0.020886202684931042,-0.01134053814234394,-0.004450272591330989,0.0065239955282835535,0.1325,0.8675,stable,stable,-6,-0.6,0.2206713619198468
Alauda gulgula,theil_sen,-0.012697399659120465,0.015848498377170103,-0.04692188724296964,-0.022044965872157346,-0.011197734027855625,-0.0021966632500624696,0.015718385683541867,0.1975,0.8025,stable,stable,-4,-0.4,0.4624327264504763
Calidris ruficollis,theil_sen,0.029386627262952006,0.010293968635364357,0.006771122214333264,0.022114857985332078,0.0299824253691272,0.03708597730221468,0.047758161895506995,0.9925,0.0075,expanding,strong_expanding,10,1,0.02748633611151034
Pernis ptilorhynchus,theil_sen,0.09071975239117097,0.02170891799878576,0.044465615134860866,0.07781348835382318,0.0913253415712722,0.10672959244101923,0.12510836574290524,0.9975,0.0025,expanding,strong_expanding,10,1,0.02748633611151034
Limosa limosa,theil_sen,0.05414537002920153,0.012988143220243541,0.03067122734668182,0.04550871597832094,0.05486194508505516,0.0628574397260877,0.07743098870138393,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Phylloscopus pulcher,theil_sen,0.0021073241967153322,0.006811929624592818,-0.012330164866619767,-0.002255404463256514,0.002824991826276403,0.006876960590240351,0.014377148637287274,0.64,0.36,stable,stable,0,0,1
Ardea purpurea,theil_sen,0.05973641238232527,0.011636785581076297,0.035473596078462344,0.0528525935061478,0.05999889176943709,0.06764999366294083,0.08009877431704863,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Phylloscopus armandii,theil_sen,0.004606644045894586,0.007901201574161897,-0.008707848234227636,-0.001193294547758371,0.004072885128684103,0.01050340738487417,0.02002958891278621,0.705,0.295,stable,stable,8,0.8,0.08641073297370003
Butastur indicus,theil_sen,3.951344638887685e-4,0.009726272718028237,-0.021559294165409727,-0.005134465909271929,4.1154643861299764e-4,0.006839849517515793,0.01812643313926548,0.5275,0.4725,stable,stable,0,0,1
Platalea leucorodia,theil_sen,0.04852120535783228,0.01069030722783596,0.026090943545538158,0.04157387392949467,0.04840834042710555,0.05647959887264861,0.06863097126692626,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Emberiza tristrami,theil_sen,0.02962701935319677,0.011402393537995966,0.00688655696096221,0.022092176790220623,0.029806717938062048,0.03728169113919529,0.05111134741978655,0.99,0.01,expanding,expanding,8,0.8,0.08641073297370003
Spatula querquedula,theil_sen,0.03274972693639453,0.018990039841548036,-0.006284439592884492,0.019625872264010833,0.033279961869351435,0.04369971421334188,0.07149209446721325,0.965,0.035,expanding,expanding,4,0.4,0.4624327264504763
Alcippe hueti,theil_sen,0.013225200304657753,0.003212450028331785,0.006970215854315052,0.011265142861789841,0.013420292183314952,0.01539438952384571,0.018987038786329596,0.995,0.005,expanding,strong_expanding,10,1,0.02748633611151034
Garrulax perspicillatus,theil_sen,0.02708613798119828,0.005627810834387647,0.016492237767921074,0.023268324972677275,0.027091330780924475,0.030921106769382457,0.0389673400421138,1,0,expanding,strong_expanding,8,0.8,0.08641073297370003
Cinclus pallasii,theil_sen,5.3960407954687e-4,0.012782552118715694,-0.02609768447952686,-0.008430638509289363,0.0012038055092783682,0.009777900065162722,0.025944009727898537,0.5325,0.4675,stable,stable,0,0,1
Calidris ferruginea,theil_sen,0.0383175319787522,0.016872232486247668,0.004793707737709883,0.028072221667327747,0.039271929474282985,0.05071942780323166,0.0666993468508209,0.985,0.015,expanding,expanding,10,1,0.02748633611151034
Tadorna tadorna,theil_sen,0.04613868709398138,0.01229207116665678,0.022528449011235706,0.03799145801608973,0.04627903800987362,0.05453426129940861,0.06999793904656648,1,0,expanding,strong_expanding,10,1,0.02748633611151034
Chlidonias leucopterus,theil_sen,0.04055855963244581,0.012907552206246686,0.016290737333785627,0.03179255634837336,0.040628425400994365,0.049523151294295506,0.06565732795366275,0.9975,0.0025,expanding,strong_expanding,6,0.6,0.2206713619198468
Anthus roseatus,theil_sen,0.022137281267091545,0.011589233833956275,-6.741767088771229e-4,0.01485892056322124,0.022717411781920473,0.0299530873772617,0.04306057656092446,0.965,0.035,expanding,expanding,6,0.6,0.2206713619198468
Phoenicurus frontalis,theil_sen,0.013472870835847339,0.007179226365498248,-0.0016358283448940573,0.008844021997630045,0.01341746650295337,0.01865370026181444,0.02638914221612911,0.955,0.045,expanding,expanding,10,1,0.02748633611151034
Mareca strepera,theil_sen,0.05192175517231665,0.014770418645858475,0.023694233304272738,0.04234531384769406,0.05263668855795357,0.061826788274907736,0.07950363340519591,1,0,expanding,strong_expanding,6,0.6,0.2206713619198468
Periparus rubidiventris,theil_sen,-0.011947167144146403,0.007406562728942251,-0.02670193287284439,-0.016680501828018182,-0.011883037613197735,-0.006918945504658305,0.00128131439538935,0.045,0.955,contracting,contracting,-10,-1,0.02748633611151034
Eremophila alpestris,theil_sen,0.005265072786233764,0.005436643877198855,-0.005565949937444362,0.0018429422883338709,0.005197370794483604,0.008549772186473247,0.01659562734749804,0.8425,0.1575,stable,stable,4,0.4,0.4624327264504763
Aythya nyroca,theil_sen,0.06022549927006254,0.018616170126790992,0.019248007460745165,0.048043453384102666,0.0630022666697954,0.07319361750761198,0.09312691833894401,0.9975,0.0025,expanding,strong_expanding,8,0.8,0.08641073297370003
Calidris acuminata,theil_sen,0.027156297756503606,0.010908015753668199,0.00430131045698873,0.021062263287233013,0.02754688920668381,0.03417593167971253,0.046686934609319025,0.985,0.015,expanding,expanding,10,1,0.02748633611151034
Ceryle rudis,theil_sen,0.028599832041855077,0.007069467412256797,0.013200975113863157,0.024230443443018765,0.029436777187042018,0.03319377701190548,0.04094868897643964,1,0,expanding,strong_expanding,10,1,0.02748633611151034
